loan_id,company_id,loan_amount,interest_rate,term_months,purpose,collateral_type,collateral_value,ltv_ratio,origination_date,loan_status,default_flag,days_to_default,loss_amount,recovery_amount
LOAN_004788,COMP_002248,50000000.0,0.0791,24,refinancing,equipment,75827428.3,0.6594,2022-07-05,paid_off,0,,,
LOAN_004789,COMP_004122,5800518.76,0.0705,60,equipment,receivables,6670130.74,0.8696,2022-06-15,default,1,54,2563188.5,3237330.26
LOAN_004790,COMP_004657,50000000.0,0.0665,12,working_capital,inventory,93920505.43,0.5324,2024-07-07,paid_off,0,,,
LOAN_004791,COMP_002886,50000000.0,0.0789,48,refinancing,inventory,81222043.68,0.6156,2024-04-28,current,0,,,
LOAN_004792,COMP_002649,50000000.0,0.0795,12,working_capital,receivables,89791219.22,0.5568,2021-09-17,paid_off,0,,,
LOAN_004793,COMP_001840,585052.12,0.0744,24,working_capital,securities,703318.56,0.8318,2021-06-18,paid_off,0,,,
LOAN_004794,COMP_000256,50000000.0,0.0575,36,working_capital,securities,73076708.33,0.6842,2021-09-10,paid_off,0,,,
LOAN_004795,COMP_001531,3244070.96,0.0927,60,acquisition,real_estate,4573936.9,0.7093,2021-02-26,default,1,216,1250978.36,1993092.6
LOAN_004796,COMP_004616,21042120.49,0.0807,24,equipment,securities,34955332.89,0.602,2021-10-23,paid_off,0,,,
LOAN_004797,COMP_002347,50000000.0,0.055,60,equipment,securities,92256408.74,0.542,2020-08-19,paid_off,0,,,
LOAN_004798,COMP_001253,16469005.61,0.0622,36,expansion,receivables,31863531.59,0.5169,2020-10-30,paid_off,0,,,
LOAN_004799,COMP_002192,50000000.0,0.0628,36,working_capital,securities,63417698.88,0.7884,2023-02-12,current,0,,,
LOAN_004800,COMP_003335,50000000.0,0.0523,12,refinancing,securities,96925256.46,0.5159,2023-04-09,paid_off,0,,,
LOAN_004801,COMP_000037,12643682.63,0.0783,36,working_capital,real_estate,22290572.88,0.5672,2020-01-27,paid_off,0,,,
LOAN_004802,COMP_000842,50000000.0,0.0757,36,real_estate,real_estate,64620535.57,0.7737,2024-09-11,current,0,,,
LOAN_004803,COMP_000409,50000000.0,0.0639,36,acquisition,inventory,86414869.2,0.5786,2022-10-16,default,1,1080,27149126.74,22850873.26
LOAN_004804,COMP_002034,50000000.0,0.0801,36,refinancing,real_estate,81912107.3,0.6104,2021-08-10,paid_off,0,,,
LOAN_004805,COMP_002816,50000000.0,0.0865,48,real_estate,equipment,93729403.33,0.5335,2024-01-27,default,1,1389,16296837.5,33703162.5
LOAN_004806,COMP_003116,50000000.0,0.062,12,working_capital,inventory,58249333.03,0.8584,2021-11-30,paid_off,0,,,
LOAN_004807,COMP_000637,37668493.13,0.0692,12,acquisition,inventory,67894985.39,0.5548,2022-06-09,paid_off,0,,,
LOAN_004808,COMP_001643,50000000.0,0.082,12,working_capital,inventory,87613779.95,0.5707,2020-01-21,paid_off,0,,,
LOAN_004809,COMP_000784,50000000.0,0.0756,36,refinancing,inventory,64641688.67,0.7735,2021-05-13,paid_off,0,,,
LOAN_004810,COMP_000528,10063995.46,0.0768,36,equipment,receivables,11795667.36,0.8532,2022-08-14,paid_off,0,,,
LOAN_004811,COMP_004896,18032762.85,0.0521,36,equipment,equipment,22058928.91,0.8175,2020-11-01,paid_off,0,,,
LOAN_004812,COMP_003636,13901964.42,0.0558,60,working_capital,securities,15429905.81,0.901,2021-01-07,paid_off,0,,,
LOAN_004813,COMP_002808,50000000.0,0.0739,24,real_estate,unsecured,0.0,,2020-11-10,paid_off,0,,,
LOAN_004814,COMP_003506,50000000.0,0.0492,24,acquisition,inventory,93872295.21,0.5326,2020-07-29,paid_off,0,,,
LOAN_004815,COMP_002041,50000000.0,0.0646,24,equipment,equipment,55669647.26,0.8982,2023-07-15,paid_off,0,,,
LOAN_004816,COMP_002154,50000000.0,0.0792,60,equipment,receivables,97243464.52,0.5142,2021-08-31,current,0,,,
LOAN_004817,COMP_002308,12649848.37,0.0526,24,expansion,equipment,22181056.1,0.5703,2020-04-26,paid_off,0,,,
LOAN_004818,COMP_003954,4285626.49,0.0613,36,expansion,inventory,6179599.33,0.6935,2023-02-20,current,0,,,
LOAN_004819,COMP_004776,50000000.0,0.0943,36,refinancing,securities,86712671.52,0.5766,2024-09-25,current,0,,,
LOAN_004820,COMP_002893,50000000.0,0.0899,12,refinancing,equipment,81265933.68,0.6153,2020-11-13,paid_off,0,,,
LOAN_004821,COMP_001415,50000000.0,0.0678,48,equipment,securities,67421435.57,0.7416,2022-08-02,current,0,,,
LOAN_004822,COMP_003429,50000000.0,0.069,24,working_capital,inventory,59393764.08,0.8418,2020-05-02,paid_off,0,,,
LOAN_004823,COMP_004156,1611113.15,0.0889,48,refinancing,equipment,3125550.04,0.5155,2022-04-08,current,0,,,
LOAN_004824,COMP_000803,49497454.12,0.0743,24,equipment,equipment,67322962.43,0.7352,2023-10-17,paid_off,0,,,
LOAN_004825,COMP_002584,50000000.0,0.0639,24,acquisition,securities,55221223.26,0.9054,2022-09-27,paid_off,0,,,
LOAN_004826,COMP_000451,50000000.0,0.0612,60,acquisition,real_estate,56722310.38,0.8815,2021-07-12,current,0,,,
LOAN_004827,COMP_000074,50000000.0,0.07,24,working_capital,unsecured,0.0,,2022-09-02,paid_off,0,,,
LOAN_004828,COMP_002912,100000.0,0.0521,48,refinancing,inventory,134911.87,0.7412,2020-01-28,paid_off,0,,,
LOAN_004829,COMP_004064,33092013.96,0.0774,24,expansion,real_estate,55389716.69,0.5974,2021-08-19,paid_off,0,,,
LOAN_004830,COMP_003004,8731185.79,0.0535,12,working_capital,equipment,17282108.09,0.5052,2021-01-16,paid_off,0,,,
LOAN_004831,COMP_002908,3935663.71,0.0589,36,refinancing,inventory,7372792.23,0.5338,2020-06-26,paid_off,0,,,
LOAN_004832,COMP_001845,50000000.0,0.0798,48,refinancing,receivables,83953001.97,0.5956,2022-09-17,current,0,,,
LOAN_004833,COMP_001924,10703626.99,0.0662,36,refinancing,receivables,14407342.17,0.7429,2021-01-03,paid_off,0,,,
LOAN_004834,COMP_003992,27879276.88,0.0795,48,working_capital,real_estate,40188193.25,0.6937,2021-05-09,paid_off,0,,,
LOAN_004835,COMP_004956,50000000.0,0.0516,48,acquisition,inventory,59590710.06,0.8391,2020-09-16,paid_off,0,,,
LOAN_004836,COMP_001028,50000000.0,0.0685,12,refinancing,securities,76724658.97,0.6517,2020-02-18,paid_off,0,,,
LOAN_004837,COMP_003275,50000000.0,0.0555,48,expansion,unsecured,0.0,,2024-12-20,current,0,,,
LOAN_004838,COMP_004435,27091620.55,0.0857,36,acquisition,securities,37948306.45,0.7139,2021-09-26,paid_off,0,,,
LOAN_004839,COMP_003040,50000000.0,0.063,48,equipment,equipment,72942791.8,0.6855,2024-10-18,current,0,,,
LOAN_004840,COMP_002229,50000000.0,0.089,12,acquisition,securities,77591468.31,0.6444,2020-12-19,paid_off,0,,,
LOAN_004841,COMP_004019,7479533.13,0.051,24,expansion,unsecured,0.0,,2020-03-17,default,1,97,5017925.35,2461607.78
LOAN_004842,COMP_003739,50000000.0,0.066,24,working_capital,unsecured,0.0,,2020-11-12,paid_off,0,,,
LOAN_004843,COMP_003513,50000000.0,0.0535,60,acquisition,real_estate,77013766.48,0.6492,2024-08-29,current,0,,,
LOAN_004844,COMP_004248,50000000.0,0.0649,60,equipment,unsecured,0.0,,2020-06-13,paid_off,0,,,
LOAN_004845,COMP_001369,31909750.47,0.0462,24,working_capital,inventory,44339225.23,0.7197,2023-02-06,paid_off,0,,,
LOAN_004846,COMP_001554,50000000.0,0.0485,24,refinancing,real_estate,78345341.82,0.6382,2020-04-06,paid_off,0,,,
LOAN_004847,COMP_001331,50000000.0,0.0712,48,refinancing,receivables,68718866.2,0.7276,2024-05-31,default,1,406,34194212.97,15805787.03
LOAN_004848,COMP_001660,50000000.0,0.0739,12,expansion,real_estate,87517639.48,0.5713,2024-01-13,paid_off,0,,,
LOAN_004849,COMP_001036,50000000.0,0.0735,12,acquisition,real_estate,64850284.32,0.771,2021-07-31,paid_off,0,,,
LOAN_004850,COMP_004218,2981240.43,0.0521,60,refinancing,securities,3908389.78,0.7628,2023-06-24,current,0,,,
LOAN_004851,COMP_003255,40991007.66,0.0618,48,working_capital,real_estate,56866306.61,0.7208,2020-03-22,default,1,1153,9052090.09,31938917.57
LOAN_004852,COMP_000186,37768348.5,0.0877,24,refinancing,inventory,65656992.35,0.5752,2022-11-29,paid_off,0,,,
LOAN_004853,COMP_003437,50000000.0,0.053,24,expansion,unsecured,0.0,,2023-10-24,paid_off,0,,,
LOAN_004854,COMP_003968,864659.07,0.0624,60,working_capital,receivables,1405902.99,0.615,2024-12-24,current,0,,,
LOAN_004855,COMP_001537,39381314.99,0.0656,24,working_capital,real_estate,45021279.31,0.8747,2021-02-24,paid_off,0,,,
LOAN_004856,COMP_004174,27009092.72,0.081,12,expansion,unsecured,0.0,,2023-03-17,paid_off,0,,,
LOAN_004857,COMP_002973,19361397.43,0.0744,48,expansion,inventory,31444651.67,0.6157,2020-11-06,paid_off,0,,,
LOAN_004858,COMP_004750,50000000.0,0.0571,24,real_estate,equipment,95481473.39,0.5237,2024-12-19,current,0,,,
LOAN_004859,COMP_004155,50000000.0,0.0655,48,real_estate,inventory,99213672.01,0.504,2023-04-11,current,0,,,
LOAN_004860,COMP_004235,1927490.24,0.0585,12,real_estate,inventory,3241539.23,0.5946,2021-06-05,paid_off,0,,,
LOAN_004861,COMP_004958,50000000.0,0.0827,60,real_estate,equipment,97548742.01,0.5126,2024-08-17,current,0,,,
LOAN_004862,COMP_003752,21299249.33,0.0619,12,working_capital,receivables,35201276.48,0.6051,2021-09-18,paid_off,0,,,
LOAN_004863,COMP_001997,8256349.77,0.0745,24,acquisition,securities,15713210.66,0.5254,2020-01-31,paid_off,0,,,
LOAN_004864,COMP_002194,50000000.0,0.055,24,refinancing,unsecured,0.0,,2021-03-04,paid_off,0,,,
LOAN_004865,COMP_000883,3272033.98,0.0925,60,acquisition,securities,4225681.66,0.7743,2020-07-03,paid_off,0,,,
LOAN_004866,COMP_001154,50000000.0,0.0793,24,equipment,receivables,65956492.0,0.7581,2021-09-10,default,1,1,20686583.54,29313416.46
LOAN_004867,COMP_001569,50000000.0,0.0505,48,real_estate,securities,56187311.2,0.8899,2020-05-03,paid_off,0,,,
LOAN_004868,COMP_003778,50000000.0,0.0774,48,refinancing,unsecured,0.0,,2020-03-01,paid_off,0,,,
LOAN_004869,COMP_003237,23484379.21,0.0763,24,refinancing,receivables,43436421.76,0.5407,2020-02-04,paid_off,0,,,
LOAN_004870,COMP_003941,50000000.0,0.055,60,acquisition,equipment,95560133.42,0.5232,2021-07-27,current,0,,,
LOAN_004871,COMP_004917,50000000.0,0.0727,36,expansion,inventory,57897084.33,0.8636,2021-08-14,paid_off,0,,,
LOAN_004872,COMP_004191,9771141.84,0.0648,48,real_estate,unsecured,0.0,,2023-01-10,current,0,,,
LOAN_004873,COMP_001749,47624447.07,0.0758,24,expansion,real_estate,77916812.87,0.6112,2023-11-02,paid_off,0,,,
LOAN_004874,COMP_002041,50000000.0,0.0838,24,real_estate,inventory,72100929.97,0.6935,2020-02-27,paid_off,0,,,
LOAN_004875,COMP_004985,31767555.01,0.0708,24,expansion,securities,62471078.68,0.5085,2024-10-25,current,0,,,
LOAN_004876,COMP_000488,50000000.0,0.0867,36,equipment,unsecured,0.0,,2020-04-10,paid_off,0,,,
LOAN_004877,COMP_003580,50000000.0,0.0745,24,working_capital,real_estate,87323245.78,0.5726,2022-12-15,paid_off,0,,,
LOAN_004878,COMP_003415,16701347.61,0.0647,12,equipment,inventory,32815289.81,0.509,2022-04-02,default,1,199,11648386.42,5052961.19
LOAN_004879,COMP_002613,42282250.46,0.0732,60,real_estate,receivables,69095751.23,0.6119,2023-11-13,current,0,,,
LOAN_004880,COMP_003206,45749540.09,0.07,24,working_capital,inventory,60465722.43,0.7566,2022-12-11,paid_off,0,,,
LOAN_004881,COMP_000626,50000000.0,0.0577,12,equipment,inventory,70037412.04,0.7139,2022-05-03,paid_off,0,,,
LOAN_004882,COMP_002380,50000000.0,0.0767,48,real_estate,receivables,61730625.68,0.81,2020-01-08,paid_off,0,,,
LOAN_004883,COMP_004546,48380413.25,0.0902,12,real_estate,securities,55151709.98,0.8772,2021-12-29,paid_off,0,,,
LOAN_004884,COMP_004390,43939128.02,0.0533,60,equipment,equipment,56764208.42,0.7741,2021-10-28,current,0,,,
LOAN_004885,COMP_004415,37461772.09,0.0756,24,expansion,inventory,70403543.8,0.5321,2023-02-01,paid_off,0,,,
LOAN_004886,COMP_002116,2847867.8,0.0563,48,acquisition,receivables,3297263.67,0.8637,2024-04-22,current,0,,,
LOAN_004887,COMP_000252,12423150.79,0.046,60,equipment,unsecured,0.0,,2024-01-25,current,0,,,
LOAN_004888,COMP_002820,50000000.0,0.0785,60,equipment,inventory,96319656.39,0.5191,2023-04-16,current,0,,,
LOAN_004889,COMP_000729,11702654.84,0.0742,36,acquisition,real_estate,23302055.34,0.5022,2024-10-27,current,0,,,
LOAN_004890,COMP_002650,50000000.0,0.0791,12,real_estate,receivables,93085452.08,0.5371,2024-04-03,paid_off,0,,,
LOAN_004891,COMP_004967,42238913.13,0.078,24,real_estate,receivables,72776739.69,0.5804,2023-09-19,paid_off,0,,,
LOAN_004892,COMP_004011,16471399.47,0.0644,24,refinancing,securities,22973887.91,0.717,2024-10-14,current,0,,,
LOAN_004893,COMP_004159,40490148.54,0.061,24,equipment,equipment,50142349.26,0.8075,2021-11-22,paid_off,0,,,
LOAN_004894,COMP_004136,722653.15,0.0792,60,refinancing,real_estate,1398107.1,0.5169,2024-08-01,current,0,,,
LOAN_004895,COMP_002876,3301963.45,0.084,60,equipment,real_estate,6173409.46,0.5349,2020-12-07,paid_off,0,,,
LOAN_004896,COMP_004915,6471386.79,0.0836,48,acquisition,receivables,9180523.68,0.7049,2023-01-12,current,0,,,
LOAN_004897,COMP_001140,50000000.0,0.0516,48,real_estate,equipment,77490765.24,0.6452,2022-02-01,current,0,,,
LOAN_004898,COMP_004457,50000000.0,0.054,60,working_capital,unsecured,0.0,,2021-11-26,current,0,,,
LOAN_004899,COMP_004280,31964801.54,0.067,36,working_capital,equipment,35269759.43,0.9063,2024-05-20,current,0,,,
LOAN_004900,COMP_000718,50000000.0,0.0591,24,refinancing,equipment,77179057.13,0.6478,2020-03-19,paid_off,0,,,
LOAN_004901,COMP_000368,50000000.0,0.0597,24,real_estate,receivables,92341120.21,0.5415,2024-05-26,current,0,,,
LOAN_004902,COMP_003776,50000000.0,0.073,36,real_estate,securities,99970675.41,0.5001,2024-04-14,current,0,,,
LOAN_004903,COMP_004746,5864986.41,0.0625,12,equipment,equipment,8894406.02,0.6594,2021-11-19,default,1,355,2361943.22,3503043.19
LOAN_004904,COMP_004887,26972391.09,0.0674,12,refinancing,equipment,32924425.0,0.8192,2022-11-09,paid_off,0,,,
LOAN_004905,COMP_004639,38636823.3,0.0614,36,real_estate,real_estate,75416893.15,0.5123,2020-12-24,paid_off,0,,,
LOAN_004906,COMP_003933,50000000.0,0.077,60,equipment,real_estate,73574042.52,0.6796,2024-02-26,current,0,,,
LOAN_004907,COMP_000262,50000000.0,0.0852,60,expansion,receivables,91645338.97,0.5456,2020-03-31,paid_off,0,,,
LOAN_004908,COMP_001860,50000000.0,0.0687,48,real_estate,securities,77186999.19,0.6478,2022-05-01,current,0,,,
LOAN_004909,COMP_003754,50000000.0,0.0652,24,acquisition,equipment,80795230.28,0.6188,2020-11-19,paid_off,0,,,
LOAN_004910,COMP_000298,15805858.55,0.0567,36,working_capital,unsecured,0.0,,2023-08-07,default,1,34,10779212.43,5026646.12
LOAN_004911,COMP_002976,4232236.4,0.0793,24,acquisition,receivables,4810089.41,0.8799,2024-12-16,default,1,42,2420870.11,1811366.29
LOAN_004912,COMP_004626,7113980.99,0.0702,60,working_capital,receivables,11373163.04,0.6255,2020-06-24,paid_off,0,,,
LOAN_004913,COMP_001318,50000000.0,0.0912,12,acquisition,real_estate,98475769.64,0.5077,2021-09-21,paid_off,0,,,
LOAN_004914,COMP_004780,5122423.13,0.0788,60,expansion,receivables,9529117.69,0.5376,2020-04-17,paid_off,0,,,
LOAN_004915,COMP_000297,29669515.68,0.0837,12,equipment,receivables,47229641.67,0.6282,2021-02-10,paid_off,0,,,
LOAN_004916,COMP_002532,50000000.0,0.0729,12,real_estate,real_estate,64350529.42,0.777,2023-08-30,paid_off,0,,,
LOAN_004917,COMP_000889,6878859.78,0.0556,60,expansion,receivables,13756793.2,0.5,2024-06-01,current,0,,,
LOAN_004918,COMP_002129,50000000.0,0.0679,24,working_capital,equipment,74554268.48,0.6707,2022-10-28,paid_off,0,,,
LOAN_004919,COMP_001768,50000000.0,0.0578,48,working_capital,inventory,55961871.47,0.8935,2023-05-24,current,0,,,
LOAN_004920,COMP_001388,50000000.0,0.0639,48,working_capital,real_estate,61441928.86,0.8138,2021-11-23,paid_off,0,,,
LOAN_004921,COMP_000794,50000000.0,0.0652,36,acquisition,equipment,68973399.62,0.7249,2024-07-03,current,0,,,
LOAN_004922,COMP_002360,16712172.01,0.0886,48,acquisition,unsecured,0.0,,2024-12-31,current,0,,,
LOAN_004923,COMP_001559,23488157.93,0.0717,12,working_capital,securities,33649728.92,0.698,2021-12-18,paid_off,0,,,
LOAN_004924,COMP_003533,15526130.78,0.0843,60,working_capital,receivables,22608196.97,0.6867,2021-08-30,current,0,,,
LOAN_004925,COMP_002474,21646104.43,0.0591,36,refinancing,equipment,28324396.84,0.7642,2022-05-24,paid_off,0,,,
LOAN_004926,COMP_002726,43352553.9,0.0783,36,acquisition,real_estate,79606827.44,0.5446,2022-05-27,paid_off,0,,,
LOAN_004927,COMP_000227,16784830.8,0.0729,12,equipment,receivables,30524471.11,0.5499,2021-02-11,paid_off,0,,,
LOAN_004928,COMP_003370,50000000.0,0.0821,48,refinancing,real_estate,71291984.08,0.7013,2024-03-19,current,0,,,
LOAN_004929,COMP_003271,19956727.96,0.0762,36,working_capital,inventory,26350459.42,0.7574,2021-10-02,paid_off,0,,,
LOAN_004930,COMP_001562,9647492.65,0.0779,48,acquisition,equipment,13864739.32,0.6958,2024-03-07,current,0,,,
LOAN_004931,COMP_004869,50000000.0,0.0599,60,working_capital,unsecured,0.0,,2021-09-15,current,0,,,
LOAN_004932,COMP_003564,10825861.51,0.0628,36,working_capital,equipment,20118954.88,0.5381,2024-05-03,current,0,,,
LOAN_004933,COMP_003982,50000000.0,0.0555,60,real_estate,receivables,81487287.72,0.6136,2023-08-28,current,0,,,
LOAN_004934,COMP_002103,32952921.15,0.0645,24,acquisition,inventory,37479197.77,0.8792,2020-11-16,paid_off,0,,,
LOAN_004935,COMP_002985,22994985.91,0.0702,60,equipment,unsecured,0.0,,2020-03-05,paid_off,0,,,
LOAN_004936,COMP_000479,47732378.89,0.0936,36,expansion,equipment,63944696.59,0.7465,2021-08-05,paid_off,0,,,
LOAN_004937,COMP_002623,29842980.12,0.065,24,expansion,inventory,35336711.43,0.8445,2022-03-23,paid_off,0,,,
LOAN_004938,COMP_000316,50000000.0,0.0556,48,acquisition,receivables,63614808.03,0.786,2022-08-08,current,0,,,
LOAN_004939,COMP_004198,23546368.01,0.0761,60,real_estate,receivables,35464006.47,0.664,2023-05-20,current,0,,,
LOAN_004940,COMP_003738,50000000.0,0.0717,24,working_capital,securities,84378935.45,0.5926,2021-04-19,paid_off,0,,,
LOAN_004941,COMP_001520,50000000.0,0.0765,48,acquisition,equipment,62273992.09,0.8029,2023-10-21,current,0,,,
LOAN_004942,COMP_003293,20533679.77,0.0694,24,expansion,equipment,38262986.1,0.5366,2024-10-04,current,0,,,
LOAN_004943,COMP_000054,50000000.0,0.0652,48,refinancing,real_estate,80001938.35,0.625,2023-02-25,current,0,,,
LOAN_004944,COMP_000588,23324350.77,0.0547,48,acquisition,inventory,43928013.16,0.531,2022-06-24,current,0,,,
LOAN_004945,COMP_003156,50000000.0,0.0624,60,working_capital,real_estate,73739576.69,0.6781,2020-12-22,default,1,1800,12772538.0,37227462.0
LOAN_004946,COMP_000624,4186120.77,0.0844,24,real_estate,real_estate,6853728.3,0.6108,2020-10-20,paid_off,0,,,
LOAN_004947,COMP_002373,50000000.0,0.0657,12,equipment,securities,73098098.22,0.684,2022-09-21,paid_off,0,,,
LOAN_004948,COMP_000422,50000000.0,0.0619,12,acquisition,equipment,62322760.91,0.8023,2022-07-08,paid_off,0,,,
LOAN_004949,COMP_000440,198982.07,0.0553,12,acquisition,receivables,321155.64,0.6196,2021-03-15,paid_off,0,,,
LOAN_004950,COMP_002434,21611501.12,0.0637,12,real_estate,receivables,36574813.38,0.5909,2022-03-14,default,1,92,9027529.14,12583971.98
LOAN_004951,COMP_000195,12628729.4,0.0577,36,equipment,real_estate,18419336.02,0.6856,2020-01-15,paid_off,0,,,
LOAN_004952,COMP_003885,27451463.89,0.0924,60,real_estate,receivables,38235348.12,0.718,2024-08-07,restructured,0,,,
LOAN_004953,COMP_001872,2568667.79,0.0777,24,acquisition,receivables,4338190.48,0.5921,2024-12-13,current,0,,,
LOAN_004954,COMP_000762,50000000.0,0.0662,48,real_estate,receivables,71452425.48,0.6998,2022-09-11,current,0,,,
LOAN_004955,COMP_001957,50000000.0,0.0883,48,equipment,real_estate,96204264.35,0.5197,2020-07-01,paid_off,0,,,
LOAN_004956,COMP_002330,3018546.75,0.055,12,equipment,unsecured,0.0,,2023-09-27,paid_off,0,,,
LOAN_004957,COMP_004831,17370638.09,0.0816,60,working_capital,unsecured,0.0,,2021-10-24,current,0,,,
LOAN_004958,COMP_001741,50000000.0,0.0607,12,working_capital,inventory,87870421.95,0.569,2021-06-17,paid_off,0,,,
LOAN_004959,COMP_000864,11646893.29,0.0534,48,acquisition,securities,15224692.6,0.765,2020-04-27,paid_off,0,,,
LOAN_004960,COMP_004541,20213277.76,0.0711,12,working_capital,receivables,27939920.53,0.7235,2022-05-17,paid_off,0,,,
LOAN_004961,COMP_004163,50000000.0,0.0849,24,expansion,unsecured,0.0,,2024-08-12,current,0,,,
LOAN_004962,COMP_001845,50000000.0,0.0755,60,expansion,real_estate,73243500.32,0.6827,2023-01-06,current,0,,,
LOAN_004963,COMP_000214,50000000.0,0.0568,48,refinancing,receivables,62003279.45,0.8064,2020-03-05,paid_off,0,,,
LOAN_004964,COMP_000465,11429819.17,0.0572,60,real_estate,inventory,14168760.2,0.8067,2020-11-02,paid_off,0,,,
LOAN_004965,COMP_002039,50000000.0,0.0578,60,working_capital,receivables,94038052.43,0.5317,2024-12-13,current,0,,,
LOAN_004966,COMP_001952,50000000.0,0.0612,60,real_estate,securities,83746425.09,0.597,2022-06-24,current,0,,,
LOAN_004967,COMP_000157,34556358.39,0.0793,60,expansion,receivables,68268553.91,0.5062,2021-05-17,current,0,,,
LOAN_004968,COMP_002712,22681281.52,0.0805,48,acquisition,securities,26880573.25,0.8438,2024-05-21,current,0,,,
LOAN_004969,COMP_001092,50000000.0,0.0725,36,expansion,inventory,84507568.71,0.5917,2021-10-19,paid_off,0,,,
LOAN_004970,COMP_002831,50000000.0,0.0726,60,equipment,unsecured,0.0,,2021-04-30,current,0,,,
LOAN_004971,COMP_001637,50000000.0,0.0767,48,acquisition,inventory,83572090.01,0.5983,2022-09-08,current,0,,,
LOAN_004972,COMP_003059,27455225.26,0.0627,60,expansion,inventory,32600384.3,0.8422,2022-11-13,default,1,8,18186272.4,9268952.86
