company_id,company_name,industry,years_in_business,employee_count,annual_revenue,net_income,total_assets,total_liabilities,current_ratio,quick_ratio,debt_to_equity,interest_coverage_ratio,region,country
COMP_002350,CarCenter Inc,technology,13,38,6055460.83,762295.19,4452555.62,1890321.37,2.9842,1.5642,0.7378,9.0585,North America,Canada
COMP_002351,Wong and Sons,construction,39,490,319867542.97,50723104.26,163885703.29,60163784.96,2.7691,2.3386,0.58,23.9875,Europe,Netherlands
COMP_002352,Griffith & Tucker Group,healthcare,48,2541,913720512.84,119025994.64,711413989.22,172766039.45,1.1156,0.7789,0.3207,10.0163,North America,Canada
COMP_002353,Proctor & Taylor and Sons,retail,20,2725,307061587.24,17691918.87,562454725.99,270452739.08,2.0057,1.4317,0.9262,2.1134,Europe,Switzerland
COMP_002354,QualitySure Group,retail,30,2602,437101899.55,33337057.24,273477098.92,139208997.7,2.4497,1.3641,1.0368,4.231,Europe,France
COMP_002355,Dalton & English Ltd,financial_services,23,20556,3622625546.78,265730219.55,2006549919.57,617422115.2,3.2402,2.779,0.4445,6.6489,Europe,France
COMP_002356,Munoz Group,retail,28,594,62038091.37,6285389.88,46255985.04,14153469.36,3.0718,1.7761,0.4409,7.1456,Europe,Germany
COMP_002357,PriceCouple Group,technology,17,2399,451324200.34,56766566.06,404125638.56,165290477.4,2.4366,1.6211,0.6921,5.4928,Latin America,Chile
COMP_002358,Hicks PLC,healthcare,26,326,71111625.13,4268018.18,43095711.11,12139467.66,2.1849,1.1848,0.3921,8.6934,Latin America,Mexico
COMP_002359,TenListen Group,financial_services,23,5388,2674497688.01,278383521.43,5271958025.7,1439773608.03,3.183,1.9344,0.3757,3.7116,Europe,Switzerland
COMP_002360,Kelly & Lopez PLC,retail,45,122,72784287.65,6052898.77,120771136.27,44987589.91,2.1303,1.152,0.5936,3.5396,Europe,Netherlands
COMP_002361,Smith & Jimenez Ltd,construction,48,59,10794772.31,1519271.43,6448331.5,2252675.84,3.0685,1.8652,0.5369,9.748,Europe,Netherlands
COMP_002362,EconomicSeem PLC,construction,33,595,213906958.76,30262978.14,113337255.24,61404684.92,3.8169,3.4225,1.1824,9.798,Asia Pacific,Japan
COMP_002363,Jenkins-Payne,energy,18,19134,2985655041.16,515848025.29,1685478193.1,625315609.4,2.1623,1.4479,0.5898,28.2946,North America,United States
COMP_002364,Johnson-Johnson,manufacturing,10,6707,977140982.66,82617850.82,1348238646.99,523411315.26,2.2423,1.8386,0.6346,3.8529,Europe,United Kingdom
COMP_002365,Webb & Richardson PLC,retail,25,2841,289445543.59,42972079.17,341475849.89,122128210.09,3.2883,1.7169,0.5568,7.0941,Latin America,Brazil
COMP_002366,MeetRock Inc,financial_services,2,1878,228257970.82,23299079.89,162248822.99,62864221.25,2.3716,2.0461,0.6325,12.5528,Europe,Netherlands
COMP_002367,Thomas & Simon LLC,technology,16,450,62378644.27,3895781.1,48298058.15,17032837.05,1.734,1.4716,0.5448,4.0552,North America,United States
COMP_002368,Black-Mills,transportation,37,3669,563055972.49,42562670.41,377598564.71,131148622.23,3.0701,1.9095,0.5322,9.4901,Asia Pacific,Singapore
COMP_002369,PoorBehavior and Sons,construction,37,380,174867839.82,13180013.22,247239114.04,66026176.05,3.1618,2.462,0.3644,3.8468,Asia Pacific,Hong Kong
COMP_002370,MarriageProfessor Ltd,manufacturing,33,4152,1461055240.22,36832291.04,2820726524.73,1051482023.25,3.7004,3.1661,0.5943,1.5582,North America,Canada
COMP_002371,Alvarado & Barnett Ltd,transportation,38,2001,655768732.11,83488004.77,707524657.09,339897478.74,2.7133,1.6109,0.9246,4.982,Europe,Switzerland
COMP_002372,Schultz PLC,construction,18,2196,423574159.68,67917821.31,333108401.66,138384850.75,1.2705,1.1209,0.7107,7.5803,Latin America,Brazil
COMP_002373,Edwards Inc,manufacturing,44,8376,1388060725.07,187510399.45,1499301768.5,674620149.25,2.3226,2.0458,0.818,5.0515,Asia Pacific,Singapore
COMP_002374,Nichols-Smith,financial_services,12,11532,2155356076.18,227108578.53,1173595779.49,720069382.87,3.0219,1.8897,1.5877,7.4956,Europe,Germany
COMP_002375,Hunt-Harrison,energy,26,45433,6746017892.82,854827386.39,4957874080.25,2070083023.33,2.9263,1.5197,0.7168,12.3371,Latin America,Mexico
COMP_002376,SimilarGlass Group,healthcare,6,1974,279004268.38,16534212.0,208126491.12,146871866.2,2.62,1.3779,2.3977,3.1971,Latin America,Brazil
COMP_002377,Gomez LLC,healthcare,47,1374,309781931.28,52668305.23,251556249.82,106809394.21,1.3717,0.9144,0.7379,15.7607,Asia Pacific,Singapore
COMP_002378,FigureComputer Inc,healthcare,38,7613,790040234.12,124491655.9,916864443.92,442515018.72,2.3484,1.9259,0.9329,8.3909,Latin America,Brazil
COMP_002379,Neal PLC,manufacturing,16,4688,898374837.64,85138326.29,567722827.71,246371355.51,1.7896,1.3778,0.7667,5.3968,North America,United States
COMP_002380,Curry Ltd,manufacturing,22,7443,1598776877.63,98790134.59,1596379960.95,431562442.51,1.2875,0.9784,0.3705,4.4709,Europe,Germany
COMP_002381,StillOrganization LLC,professional_services,27,561,82331026.18,10527808.14,73647795.79,18135709.51,2.5877,1.6671,0.3267,9.684,Europe,Switzerland
COMP_002382,Soto PLC,transportation,5,6138,858986714.28,56654006.16,778232236.77,539408846.45,2.1125,1.8802,2.2586,2.3354,North America,United States
COMP_002383,Berry Ltd,technology,49,3367,458400982.68,64581851.83,259839294.89,64122100.01,1.1734,0.7021,0.3276,18.8065,Latin America,Chile
COMP_002384,Mooney & Lamb PLC,professional_services,15,240,43383029.44,1973218.78,34760211.95,19904910.89,3.0079,1.5462,1.3399,2.4238,Europe,France
COMP_002385,AgreementFew Group,construction,32,1149,162839075.07,22262653.35,124187330.83,64189226.67,3.7109,2.1167,1.0699,7.6926,Latin America,Mexico
COMP_002386,BeautifulCard PLC,energy,26,58320,5842877528.61,428863026.65,8348786630.26,3261746910.32,2.0709,1.2642,0.6412,2.9186,North America,Canada
COMP_002387,Jones & Bowers LLC,transportation,31,1863,377460699.2,43058295.77,747093947.94,399112535.13,1.1554,0.7198,1.1469,2.683,North America,United States
COMP_002388,Anderson & Campbell LLC,construction,40,2895,302531712.57,54063773.29,360735637.68,111592171.82,3.4571,2.2664,0.4479,7.1454,Europe,France
COMP_002389,Smith Inc,retail,1,1075,353381759.6,28841804.4,224566012.14,82995010.05,3.0294,2.4277,0.5862,6.0047,North America,Canada
COMP_002390,Munoz PLC,construction,33,2710,345760484.15,26790010.91,235060235.43,76856268.53,2.1832,1.5096,0.4858,10.5905,Europe,Netherlands
COMP_002391,Stevenson & Hopkins LLC,technology,47,1020,187901890.62,27917399.4,106711293.08,55651762.41,2.1824,1.8979,1.0899,11.1236,Europe,Germany
COMP_002392,Morton & Green Ltd,retail,17,465,85096380.45,3573591.66,65499801.4,24896711.99,2.1091,1.7069,0.6132,2.9866,Europe,Germany
COMP_002393,EatMemory and Sons,manufacturing,22,5104,866753383.54,122335975.02,1067632134.73,268307075.73,3.3564,2.6414,0.3357,7.4947,North America,United States
COMP_002394,Lloyd & Atkins LLC,manufacturing,42,1965,293762346.72,16564713.56,154334895.47,38720987.78,3.1652,1.5967,0.3349,11.6216,Europe,United Kingdom
COMP_002395,Coffey PLC,hospitality,18,923,178129310.0,13994525.98,122684840.56,70830551.74,1.3733,1.0413,1.366,3.7009,North America,Canada
COMP_002396,Monroe Group,healthcare,38,401,349148073.43,36907502.95,222913195.79,98174500.48,3.1928,2.4739,0.787,11.7151,Latin America,Chile
COMP_002397,Townsend & Young Group,financial_services,24,5142,780754138.64,121553653.22,754487889.26,254099868.24,3.4195,1.9068,0.5078,10.9535,Europe,Netherlands
COMP_002398,Barber & Jackson PLC,construction,19,101,17596641.15,496577.44,21740676.4,6385541.62,3.3572,1.9448,0.4159,2.1781,Latin America,Chile
COMP_002399,Navarro & Reed Ltd,financial_services,47,22787,3232653707.57,562489313.94,2507372320.59,1047955397.76,2.858,2.0831,0.7181,14.059,Latin America,Chile
COMP_002400,Baker Inc,retail,6,2558,319177354.09,32341901.7,597390576.57,236131605.48,2.2961,1.4917,0.6536,3.3879,Asia Pacific,Singapore
COMP_002401,AreaComputer Group,manufacturing,22,3521,687802291.5,17760843.4,596084118.96,310335877.91,3.1462,2.2326,1.086,2.0316,Latin America,Chile
COMP_002402,Ross LLC,transportation,27,730,80994769.96,7895441.04,44841425.7,22655153.6,2.6902,1.9175,1.0211,9.2567,Asia Pacific,Japan
COMP_002403,Reese-Goodwin,retail,34,1888,205995189.66,15707557.0,213327397.7,109668460.66,2.13,1.1951,1.058,4.1224,Latin America,Brazil
COMP_002404,NoEast Group,financial_services,14,9480,1562975300.37,159447926.84,789907420.07,284247857.23,2.5751,1.9211,0.5621,8.3113,Europe,Switzerland
COMP_002405,Vega Group,financial_services,27,25907,3388831992.28,272861438.19,2031621683.55,912063700.98,1.6074,1.1058,0.8147,6.2601,North America,United States
COMP_002406,Baker-Moreno,technology,43,2311,303283845.48,14208706.12,177359215.42,69112932.14,1.6235,1.2478,0.6385,6.1026,Europe,France
COMP_002407,Graham LLC,retail,47,1286,183567676.64,24579416.87,235696334.35,127998089.58,1.6249,1.4092,1.1885,4.6764,North America,Canada
COMP_002408,Ho & Cole Ltd,healthcare,38,2170,221803091.48,9608379.13,157888070.9,53169815.72,2.5255,1.6631,0.5077,3.1109,Latin America,Brazil
COMP_002409,FourNext Ltd,construction,20,3295,494077803.25,35304952.01,302524605.81,147491582.32,2.6348,1.9192,0.9514,4.7745,Asia Pacific,Singapore
COMP_002410,AnalysisBill PLC,healthcare,31,4219,456731613.09,81621716.02,269865902.67,132721520.54,2.8028,1.4274,0.9678,16.2552,Latin America,Mexico
COMP_002411,Walsh & Blanchard Group,hospitality,7,1273,137966572.92,2837879.96,134587846.25,70808978.27,1.4843,0.9036,1.1102,1.8041,Asia Pacific,Singapore
COMP_002412,PopularWhy Ltd,retail,35,324,71995377.85,6675042.23,54391409.47,14045330.73,3.245,2.7802,0.3481,8.0995,North America,Canada
COMP_002413,TowardExplain LLC,healthcare,36,1689,488161751.16,26290277.11,371655125.64,195511884.43,3.1568,2.1372,1.11,3.4225,Europe,Netherlands
COMP_002414,Adams-Garcia,energy,3,455,323990362.7,27531577.95,293226496.46,142925510.14,1.3287,0.6859,0.9509,6.0136,Europe,Germany
COMP_002415,Pena Group,financial_services,26,10052,2532221038.37,377669506.37,1313084265.13,384638963.08,3.7008,2.2918,0.4143,14.2582,Latin America,Chile
COMP_002416,MainSpring Ltd,manufacturing,7,9210,1928394640.16,197916492.1,1780088618.71,1186889907.59,2.1102,1.1087,2.0008,3.7928,Asia Pacific,Singapore
COMP_002417,Curry & Navarro PLC,construction,28,943,195182322.93,4705439.09,205567075.34,102117893.19,1.6461,1.088,0.9871,1.8688,North America,United States
COMP_002418,Townsend PLC,manufacturing,8,647,87602065.02,10564696.17,154659311.58,96800712.61,2.6874,2.221,1.6731,3.097,Asia Pacific,Hong Kong
COMP_002419,Byrd-Kaiser,professional_services,41,26,3580101.2,110727.72,2128803.54,717115.85,1.9376,1.4355,0.508,4.7389,Latin America,Chile
COMP_002420,Edwards Inc,technology,7,1577,194605393.21,23038072.56,152818973.42,69049274.57,0.8848,0.7477,0.8243,9.6316,Latin America,Brazil
COMP_002421,Chambers Inc,healthcare,2,1269,164224811.78,3988844.39,92087780.12,66684454.64,2.764,1.4867,2.625,2.2121,North America,Canada
COMP_002422,Smith Inc,professional_services,19,5,2823533.58,329798.92,1704941.78,484249.38,3.61,2.7082,0.3967,11.1021,Asia Pacific,Singapore
COMP_002423,Fox & Jennings LLC,professional_services,15,513,75743254.59,10692215.48,55506541.59,25622470.35,1.1996,0.8076,0.8574,7.4531,North America,United States
COMP_002424,Robinson LLC,professional_services,14,249,46123039.38,5575435.98,28351648.77,17713055.75,3.2297,2.7868,1.665,5.1894,Asia Pacific,Japan
COMP_002425,EnterData Inc,professional_services,28,40,29279854.81,1085163.53,15059651.99,4674531.6,3.3646,1.7822,0.4501,6.8728,Europe,Germany
COMP_002426,Harvey Inc,technology,43,1076,450141508.33,14466328.89,226424846.21,69789382.79,3.5362,1.8714,0.4456,3.7099,Asia Pacific,Hong Kong
COMP_002427,Mays Ltd,financial_services,35,4036,589533411.4,14783840.25,536358901.39,140447642.85,3.6659,3.222,0.3547,3.6603,Europe,United Kingdom
COMP_002428,Shannon and Sons,construction,38,4056,478179820.33,85821794.06,452865772.79,119329339.73,1.9495,1.5001,0.3578,19.5759,Latin America,Brazil
COMP_002429,PlacePull Inc,hospitality,6,97,63479376.76,7994999.03,42295951.25,16111381.43,2.4743,1.8756,0.6153,13.0289,Europe,Germany
COMP_002430,SectionCall Inc,energy,38,74174,8889616539.47,1426529173.62,7044334350.9,2807187194.33,3.101,1.7188,0.6625,10.7354,North America,Canada
COMP_002431,"Anderson, Douglas and Yoder",professional_services,28,119,60492816.21,6689026.72,39504584.65,18344208.22,3.8898,3.2137,0.8669,6.1966,Latin America,Chile
COMP_002432,"Pratt, Lopez and Rodriguez",hospitality,4,938,165514764.59,21220948.9,159307306.98,78062715.99,1.0557,0.5874,0.9608,9.2648,Latin America,Brazil
COMP_002433,King Group,financial_services,50,35554,4920225684.42,197311407.23,3208379158.38,1341664560.76,1.0781,0.6491,0.7187,3.0694,North America,United States
COMP_002434,Guerrero Inc,healthcare,17,2447,291963410.63,8307090.23,175708966.26,96152936.32,1.7582,1.2757,1.2086,3.0272,Asia Pacific,Japan
COMP_002435,"Chavez, Carney and Hammond",professional_services,44,390,96132980.8,14477875.45,59698667.28,30157557.82,3.6475,1.8744,1.0209,7.8021,Latin America,Mexico
COMP_002436,Schwartz Ltd,professional_services,36,147,39253448.54,2291946.79,27500802.76,11408494.96,3.4226,2.4937,0.7089,7.1751,Asia Pacific,Japan
COMP_002437,Scott-Norman,financial_services,40,9003,1933704404.64,154730244.13,1020494994.9,570436422.8,2.3072,1.5514,1.2675,6.7974,Asia Pacific,Hong Kong
COMP_002438,FactorStandard Inc,professional_services,6,179,34368516.87,4241941.5,20102860.42,8208972.34,1.1016,0.9641,0.6902,7.5927,Latin America,Brazil
COMP_002439,Price-Ferrell,construction,34,570,272996765.64,20187108.95,146776013.18,41555257.09,3.2774,2.5385,0.3949,14.4415,Latin America,Brazil
COMP_002440,Sosa-Baker,construction,9,516,81301796.37,9555884.12,62052259.32,30010805.1,2.8257,1.7615,0.9366,6.5834,Latin America,Chile
COMP_002441,Jones-Krause,transportation,42,5063,558174370.5,17399275.96,510330364.42,184287058.01,3.4401,2.7466,0.5652,2.2465,Europe,United Kingdom
COMP_002442,DeepPoor Group,manufacturing,14,1094,1087992576.7,36750068.67,570610311.31,225164253.54,1.6961,1.5,0.6518,4.4085,Latin America,Brazil
COMP_002443,White & Vasquez and Sons,hospitality,40,1012,152618460.71,11017277.77,140569101.29,36548814.4,1.5541,1.0021,0.3514,5.0958,Europe,United Kingdom
COMP_002444,Fernandez & Reynolds PLC,energy,13,58204,8344817121.28,1059518861.4,10662576321.64,3484041173.85,1.6716,1.45,0.4853,10.9081,Europe,France
COMP_002445,QuestionBorn Group,manufacturing,9,6675,886478287.12,99322461.41,565838986.89,174677058.23,1.1207,0.6262,0.4466,8.6017,Asia Pacific,Australia
COMP_002446,"Green, Johnson and Jones",healthcare,18,2716,305821583.1,46854201.36,178720924.9,77359617.1,3.2233,2.2718,0.7632,15.1628,Europe,Netherlands
COMP_002447,"King, Griffin and Mosley",professional_services,49,48,26303822.28,2863504.52,17149871.58,5782864.74,3.2031,1.7254,0.5087,15.0279,Europe,Germany
COMP_002448,Hernandez & Bowman Inc,professional_services,37,173,19865071.75,3158885.0,10727427.77,4349482.71,2.4764,1.8852,0.682,10.432,Latin America,Brazil
COMP_002449,RedIn LLC,construction,23,327,33535553.19,6001764.16,26220598.06,11466179.88,3.3438,2.7563,0.7771,9.1279,Latin America,Mexico
COMP_002450,Hernandez & Rivera Group,manufacturing,27,2625,691471477.88,39593852.01,445132145.55,178376008.29,3.758,2.095,0.6687,4.4878,Europe,France
COMP_002451,Andrews & Robertson Group,manufacturing,41,774,547792907.34,40657761.48,553100802.65,144710362.6,2.3726,1.6859,0.3543,5.7309,North America,Canada
COMP_002452,Graham-Anthony,financial_services,22,23757,4832422755.47,391530844.34,3630593296.51,1483916261.5,2.5008,1.7223,0.6913,9.5967,Latin America,Mexico
COMP_002453,StatementTask Inc,technology,35,1852,279296704.3,12302080.69,211753172.77,84372215.35,1.9579,1.5243,0.6624,3.4813,Europe,United Kingdom
COMP_002454,Fernandez Inc,retail,5,377,174943965.44,17149701.05,100987881.9,65176003.17,1.7824,1.1478,1.82,7.6136,Europe,Netherlands
COMP_002455,IfRisk Group,transportation,19,2044,584662924.98,77643948.48,305969815.61,101053038.25,3.7269,2.1912,0.4931,13.2859,Latin America,Brazil
COMP_002456,Bradley LLC,energy,10,9121,1435007178.39,138929554.49,796828992.85,360788620.18,1.6939,1.3265,0.8274,9.6182,Europe,United Kingdom
COMP_002457,Cook LLC,healthcare,8,2326,446823530.46,46694818.92,428140794.18,174024654.61,1.4948,0.9128,0.6848,5.5258,Latin America,Chile
COMP_002458,Morales Ltd,technology,49,2082,313490926.39,9759118.39,387488552.19,171509341.95,1.6872,1.0471,0.7941,1.8944,Asia Pacific,Hong Kong
COMP_002459,"Davis, Nichols and Woodward",transportation,33,1628,494008853.47,42949851.48,257022499.62,143601576.43,3.3537,1.8524,1.2661,7.2264,Latin America,Chile
COMP_002460,BeThought Group,construction,15,624,203880506.32,19499249.39,164876322.78,61638645.92,3.3179,2.9232,0.5971,8.6517,Europe,Germany
COMP_002461,SoonSpace LLC,financial_services,36,29816,4969303460.61,151013795.51,2730770083.66,667426488.93,2.3283,1.8028,0.3235,3.9558,Europe,Netherlands
COMP_002462,"Harris, Spencer and Ponce",transportation,31,980,881511614.53,120588060.51,708295019.83,171436335.28,1.0915,0.7215,0.3193,15.1123,Asia Pacific,Hong Kong
COMP_002463,Guerrero & Evans Group,construction,46,1953,313585949.29,14338080.35,175953326.26,73175429.09,1.4823,1.2543,0.712,6.0928,Europe,United Kingdom
COMP_002464,Mosley Ltd,hospitality,27,326,114306094.88,18171585.35,87538726.79,34476570.4,3.2998,2.6564,0.6497,15.2728,Europe,Switzerland
COMP_002465,Barker Group,financial_services,47,30137,3107095794.32,452277039.65,2119769680.05,1185917876.11,2.2723,1.2871,1.2699,6.7665,Latin America,Chile
COMP_002466,BecomeValue Ltd,financial_services,35,2041,1014547418.03,80109740.7,1197219635.27,356945298.19,1.7618,1.5251,0.4248,6.5079,Asia Pacific,Japan
COMP_002467,Kim and Sons,construction,23,1567,200593182.92,7883345.51,102852091.21,30652082.06,1.1232,0.7363,0.4245,7.1828,North America,Canada
COMP_002468,ChallengeAlso and Sons,financial_services,36,1930,206903069.13,27892629.52,108499438.64,53443684.7,1.7619,1.5503,0.9707,16.0979,Asia Pacific,Singapore
COMP_002469,Cortez PLC,professional_services,17,192,47816830.73,2273094.06,33345133.67,14334285.45,3.0877,2.6819,0.754,5.0637,Europe,Netherlands
COMP_002470,EdgeMiddle Group,manufacturing,32,9271,1090618922.08,94186786.96,955422279.15,379836427.66,2.436,1.7714,0.6599,6.1848,North America,United States
COMP_002471,Sparks Ltd,healthcare,32,1132,231610987.42,14838581.87,166217290.95,70998676.74,1.6694,1.3782,0.7456,4.8017,Asia Pacific,Australia
COMP_002472,Parker PLC,manufacturing,13,3351,1928417405.86,94158250.14,1367285814.24,734944695.42,2.2442,1.4866,1.1623,3.4709,North America,United States
COMP_002473,Hanna Group,energy,20,90402,9099073378.83,964571036.34,18186001966.05,6011907308.03,3.1832,2.1171,0.4938,4.8176,North America,Canada
COMP_002474,AdmitAlthough LLC,healthcare,1,4667,723532519.28,78505536.45,562245743.91,303536334.49,2.5989,1.6991,1.1733,4.774,Latin America,Chile
COMP_002475,Morgan Ltd,professional_services,37,374,53571969.56,9272897.13,52835413.65,27994082.19,1.6811,1.2854,1.1269,11.5517,Latin America,Mexico
COMP_002476,Williams Inc,transportation,12,6161,871269468.05,133303949.57,633167014.92,278245832.33,1.061,0.6074,0.784,12.9452,Asia Pacific,Australia
COMP_002477,Roman Ltd,energy,33,5747,1349990821.04,200549814.27,998941919.51,380023625.46,1.4925,0.9056,0.614,12.153,North America,Canada
COMP_002478,Mills & Bentley PLC,professional_services,13,434,79155724.53,3390121.67,43620007.47,19958610.03,1.2677,0.9793,0.8435,4.7877,Latin America,Chile
